Docket Entry ID,Document ID,Description,Label
412281233,,"ANSWER to 37 Counterclaim filed by Craig Hutchinson(an individual), Vicidiem(a Utah corporation).(Scott, Jared) (Entered: 01/23/2020)",pleading
412281234,,"ANSWER to 52 Counterclaim filed by Craig Hutchinson(an individual), Vicidiem(a Utah corporation).(Scott, Jared) (Entered: 01/23/2020)",pleading
412281235,,REASSIGNMENT to Newly Appointed District Judge. Case Reassigned to District Judge David B. Barlow. Judge Dee Benson no longer assigned to the case. Case number will now read 2:19cv00358-DBB. Please make changes to document captions accordingly. (rks) (Entered: 02/01/2020),other
412281236,,"NOTICE of Election to Purchase Pursuant to Utah Code § 16-10a-1434 by Craig Hutchinson, Vicidiem (Scott, Jared) (Entered: 02/05/2020)",other
412281237,,"MEMORANDUM in Opposition re 83 MOTION to Disqualify Counsel and Memorandum in Support filed by Plaintiffs Craig Hutchinson, Vicidiem. (Attachments: # 1 Exhibit A - Conflict Waiver, # 2 Exhibit B - Service Agreement, # 3 Exhibit C - Christensen's LinkedIn, # 4 Exhibit D - 2-25-19 Email, # 5 Exhibit E - 3-21-14 Email, # 6 Exhibit F - 9-27-17 Email, # 7 Exhibit State Court Complaint, # 8 Exhibit H - Order Staying State Court Lawsuit)(Scott, Jared) (Entered: 02/18/2020)",motion
412281238,,"ORDER REFERRING CASE to Magistrate Judge Dustin B. Pead under 28:636 (b)(1)(A), Magistrate to hear and determine all nondispositive pretrial matters. No attached document. Motions referred to Dustin B. Pead. Signed by Judge David Barlow on 2/20/2020. (SDS) (Entered: 02/20/2020)",order
412281239,,"MEMORANDUM in Opposition re 79 MOTION to Dismiss and Memorandum in Support filed by Counter Claimant Paul Christensen. (Christensen, Kent) (Entered: 02/20/2020)",motion
412281240,,"REPLY to Response to Motion re 83 MOTION to Disqualify Counsel and Memorandum in Support filed by Counter Claimant Paul Christensen, Defendant Fiberwave Technologies. (Attachments: # 1 Affidavit Declaration of Paul Christensen ISO Reply, # 2 Affidavit Declaration of Roger Christensen ISO Reply)(Christensen, Kent) (Entered: 03/03/2020)",motion
412281241,,"REPLY to Response to Motion re 79 MOTION to Dismiss and Memorandum in Support filed by Counter Defendants Craig Hutchinson, Vicidiem. (Scott, Jared) (Entered: 03/05/2020)",motion
412281242,,"NOTICE of Request to Submit and Oral Argument by Paul Christensen, Fiberwave Technologies re 83 MOTION to Disqualify Counsel and Memorandum in Support (Christensen, Kent) (Entered: 03/06/2020)",other
412281243,,"MEMORANDUM in Opposition re 92 MOTION to Disqualify Counsel and Memorandum in Support filed by Counter Claimant Paul Christensen, Defendant Fiberwave Technologies. (Christensen, Kent) (Entered: 03/20/2020)",motion
412281244,,"AFFIDAVIT/DECLARATION of Declaration in Opposition re 92 MOTION to Disqualify Counsel and Memorandum in Support filed by Counter Claimant Paul Christensen, Defendant Fiberwave Technologies. (Christensen, Kent) (Entered: 03/20/2020)",declaration
412281205,,"NOTICE of Appearance by Roger P. Christensen on behalf of Dean North, Steven Tweedie (Christensen, Roger) (Entered: 11/11/2019)",other
412281206,,"NOTICE of Appearance by Kent R. Christensen on behalf of Dean North, Steven Tweedie (Christensen, Kent) (Entered: 11/11/2019)",other
412281207,,"OBJECTIONS to 25 MOTION for Temporary Restraining Order and Memorandum in Support and Preliminary Injunction MOTION for Preliminary Injunction to Exhibit C filed by Paul Christensen, Fiberwave Technologies, Dean North, Steven Tweedie. (Christensen, Roger) (Entered: 11/12/2019)",motion
412281208,,"MEMORANDUM in Opposition re 25 MOTION for Temporary Restraining Order and Memorandum in Support and Preliminary Injunction MOTION for Preliminary Injunction filed by Defendants Paul Christensen, Fiberwave Technologies, Dean North, Steven Tweedie. (Christensen, Roger) (Entered: 11/12/2019)",motion
412281209,,"AFFIDAVIT/Declaration of Paul Christensen in Support re 44 Memorandum in Opposition to Motion, filed by Paul Christensen, Fiberwave Technologies, Dean North, Steven Tweedie. (Attachments: # 1 Exhibit 1 - Separation Agreement, # 2 Exhibit 2 - Vicidiem Website, # 3 Exhibit 3 - Mworks Agreements, # 4 Exhibit 4 - North and Tweedie Agreements)(Christensen, Roger) (Entered: 11/12/2019)",declaration
412281210,,"AFFIDAVIT/Declaration of Dean North in Support re 44 Memorandum in Opposition to Motion, filed by Paul Christensen, Fiberwave Technologies, Dean North, Steven Tweedie. (Attachments: # 1 Exhibit 5 - Hands on Deck Email)(Christensen, Roger) (Entered: 11/12/2019)",declaration
412281211,,"AFFIDAVIT/Declaration of Steven Tweedie in Support re 44 Memorandum in Opposition to Motion, filed by Paul Christensen, Fiberwave Technologies, Dean North, Steven Tweedie. (Christensen, Roger) (Entered: 11/12/2019)",declaration
412281212,,"AFFIDAVIT/Declaration of Krista Peters in Support re 44 Memorandum in Opposition to Motion, filed by Paul Christensen, Fiberwave Technologies, Dean North, Steven Tweedie. (Christensen, Roger) (Entered: 11/12/2019)",declaration
412281213,,"AFFIDAVIT/Declaration of Brad Bowen in Support re 44 Memorandum in Opposition to Motion, filed by Paul Christensen, Fiberwave Technologies, Dean North, Steven Tweedie. (Christensen, Roger) (Entered: 11/12/2019)",declaration
412281214,,"AFFIDAVIT/Declaration of Scott English in Support re 44 Memorandum in Opposition to Motion, filed by Paul Christensen, Fiberwave Technologies, Dean North, Steven Tweedie. (Christensen, Roger) (Entered: 11/12/2019)",declaration
412281215,,"NOTICE of Dismissal of Sixth Cause of Action for Breach of Contract Against Dean North and Steven Tweedie by Craig Hutchinson, Vicidiem (Scott, Jared) (Entered: 11/18/2019)",other
412281216,,"ANSWER to 21 Amended Complaint with Jury Demand, COUNTERCLAIM against Craig Hutchinson, Vicidiem filed by Dean North.(Christensen, Roger) (Entered: 11/18/2019)",pleading
412281217,,"ANSWER to 21 Amended Complaint with Jury Demand filed by Steven Tweedie.(Christensen, Roger) (Entered: 11/18/2019)",pleading
412281218,,"REPLY to Response to Motion re 25 MOTION for Temporary Restraining Order and Memorandum in Support and Preliminary Injunction MOTION for Preliminary Injunction filed by Plaintiffs Craig Hutchinson, Vicidiem. (Attachments: # 1 Exhibit A (2-25-19 Email), # 2 Exhibit B (Paul Christensen's LinkedIn), # 3 Exhibit C (3-21-14 Email), # 4 Exhibit D (7-21-15 Email), # 5 Exhibit E (6-2-16 Email), # 6 Exhibit F (9-15-16 Email), # 7 Exhibit G (3-6-17 Email), # 8 Exhibit H (6-15-17 Letter, # 9 Exhibit I (9-21-17 Email), # 10 Exhibit J (12-8-17 Email), # 11 Exhibit K (3-20-18 Email), # 12 Exhibit L (9-27-17 Email))(Scott, Jared) (Entered: 11/18/2019)",motion
412281219,,"Second AFFIDAVIT/DECLARATION of Craig Hutchinson in Support re 25 MOTION for Temporary Restraining Order and Memorandum in Support and Preliminary Injunction MOTION for Preliminary Injunction filed by Plaintiffs Craig Hutchinson, Vicidiem. (Scott, Jared) (Entered: 11/18/2019)",declaration
412281220,,"AFFIDAVIT/DECLARATION of Stephanie Riley in Support re 25 MOTION for Temporary Restraining Order and Memorandum in Support and Preliminary Injunction MOTION for Preliminary Injunction filed by Plaintiffs Craig Hutchinson, Vicidiem. (Scott, Jared) (Entered: 11/18/2019)",declaration
412281221,,"AFFIDAVIT/DECLARATION of Brett Brimley in Support re 25 MOTION for Temporary Restraining Order and Memorandum in Support and Preliminary Injunction MOTION for Preliminary Injunction filed by Plaintiffs Craig Hutchinson, Vicidiem. (Attachments: # 1 Exhibit A (5-11-18 Email))(Scott, Jared) (Entered: 11/18/2019)",declaration
412281222,,"AFFIDAVIT/DECLARATION of Courtnee Parks in Support re 25 MOTION for Temporary Restraining Order and Memorandum in Support and Preliminary Injunction MOTION for Preliminary Injunction filed by Plaintiffs Craig Hutchinson, Vicidiem. (Attachments: # 1 Exhibit A (North's Non Solicit Agreement), # 2 Exhibit B (Tweedie's Non Solicit Agreement))(Scott, Jared) (Entered: 11/18/2019)",declaration
412281223,,"Minute Order. Proceedings held before Judge Dee Benson: After arguments were heard and discussion held Court ruled: Taking the matter under advisement. The attorneys for both parties agreed at the hearing to meet and attempt to negotiate an agreement prior to the court entering any decision. The parties are both to report back to the court by Wednesday, December 4th. Written Order to follow oral order: Y. Attorney for Plaintiff: Blake D. Miller, Jacob Dale Barney and Jared D. Scott, Attorney for Defendant Kent R. Christensen and Roger P. Christensen. Court Reporter: Ed Young. (reb) (Entered: 11/25/2019)",order
412281224,,"Modification of Docket: Error: Incorrect filing event used. Correction: Changed filing event from ""STATUS REPORT "" to ""MOTION for Extension of Time"" re 62 MOTION for Extension of Time to Resolve Preliminary Injunction. Changes have been made by the court, no further action needs to be taken by filer regarding this filing. (jds) (Entered: 12/04/2019)",other
412281185,,"REQUEST for Judicial Notice in Support of Motion to Dismiss filed by Defendants Paul Christensen, Fiberwave Technologies. (Attachments: # 1 Exhibit A - Service Agreement)(Christensen, Roger) (Entered: 06/24/2019)",other
412281186,,"CORPORATE DISCLOSURE STATEMENT under FRCP 7.1 filed by Defendants Paul Christensen, Fiberwave Technologies identifying None as Corporate Parent. (Christensen, Roger) (Entered: 06/24/2019)",other
412281187,,"MEMORANDUM in Opposition re 7 MOTION TO DISMISS FOR FAILURE TO STATE A CLAIM and Memorandum in Support filed by Plaintiffs Craig Hutchinson, Vicidiem. (Attachments: # 1 Exhibit A - Void Agreement)(Scott, Jared) (Entered: 07/22/2019)",motion
412281188,,"REPLY to Response to Motion re 7 MOTION TO DISMISS FOR FAILURE TO STATE A CLAIM and Memorandum in Support filed by Defendants Paul Christensen, Fiberwave Technologies. (Christensen, Roger) (Entered: 08/05/2019)",motion
412281189,,"REQUEST to Submit for Decision re 7 MOTION TO DISMISS FOR FAILURE TO STATE A CLAIM and Memorandum in Support filed by Defendants Paul Christensen, Fiberwave Technologies. (Christensen, Roger) (Entered: 08/13/2019)",other
412281190,,"AMENDED COMPLAINT (FIRST) against Paul Christensen, Fiberwave Technologies with Jury Demand. New Defendants: Dean North; Steven Tweedie. filed by Vicidiem, Craig Hutchinson. (Scott, Jared) (Entered: 10/24/2019)",pleading
412281191,,"**RESTRICTED DOCUMENT**Summons Issued Electronically as to Dean North. Instructions to Counsel:1. Click on the document number.2. If you are prompted for an ECF login, enter your 'Attorney' login to CM/ECF.3. Print the issued summons for service. (tlh) (Entered: 10/25/2019)",other
412281192,,"**RESTRICTED DOCUMENT**Summons Issued Electronically as to Steven Tweedie. Instructions to Counsel:1. Click on the document number.2. If you are prompted for an ECF login, enter your 'Attorney' login to CM/ECF.3. Print the issued summons for service. (tlh) (Entered: 10/25/2019)",other
412281193,,"AFFIDAVIT/DECLARATION of Craig Hutchinson in Support re 25 MOTION for Temporary Restraining Order and Memorandum in Support and Preliminary Injunction filed by Plaintiffs Craig Hutchinson, Vicidiem. (Scott, Jared) (Entered: 10/25/2019)",declaration
412281194,,"AFFIDAVIT/DECLARATION of Stephanie Riley in Support re 25 MOTION for Temporary Restraining Order and Memorandum in Support and Preliminary Injunction filed by Plaintiffs Craig Hutchinson, Vicidiem. (Scott, Jared) (Entered: 10/25/2019)",declaration
412281195,,"AFFIDAVIT/DECLARATION of Matthew Hobby in Support re 25 MOTION for Temporary Restraining Order and Memorandum in Support and Preliminary Injunction filed by Plaintiffs Craig Hutchinson, Vicidiem. (Scott, Jared) (Entered: 10/25/2019)",declaration
412281196,,"MEMORANDUM in Opposition re 25 MOTION for Temporary Restraining Order and Memorandum in Support and Preliminary Injunction filed by Defendants Paul Christensen, Fiberwave Technologies. (Attachments: # 1 Affidavit Declaration of Paul Christensen)(Christensen, Roger) (Entered: 10/27/2019)",motion
412281197,,"NOTICE of Appearance by Jacob Dale Barney on behalf of Craig Hutchinson, Vicidiem (Barney, Jacob) (Entered: 10/28/2019)",other
412281198,,"**RESTRICTED DOCUMENT** SUMMONS Returned Executed by Vicidiem, Craig Hutchinson as to Dean North served on 10/28/2019, answer due 11/18/2019. (Scott, Jared) (Entered: 10/28/2019)",other
412281199,,"**RESTRICTED DOCUMENT** SUMMONS Returned Executed by Vicidiem, Craig Hutchinson as to Steven Tweedie served on 10/28/2019, answer due 11/18/2019. (Scott, Jared) (Entered: 10/28/2019)",other
412281200,,"AFFIDAVIT OF SERVICE for Motion for Temporary Restraining Order and Preliminary Injunction and Declarations of Craig Hutchinson, Stephanie Riley and Matthew Hobby served on Dean North on 10/28/2019, filed by Plaintiffs Craig Hutchinson, Vicidiem. (Scott, Jared) (Entered: 10/28/2019)",other
412281201,,"AFFIDAVIT OF SERVICE for Motion for Temporary Restraining Order and Preliminary Injunction and Declarations of Craig Hutchinson, Stephanie Riley and Matthew Hobby served on Steven Tweedie on 10/28/2019, filed by Plaintiffs Craig Hutchinson, Vicidiem. (Scott, Jared) (Entered: 10/28/2019)",other
412281202,,NOTICE OF HEARING ON MOTION re: 25 MOTION for Preliminary Injunction : Motion Hearing set for 11/20/2019 at 03:00 PM in Rm 8.300 before Judge Dee Benson. (jds) (Entered: 10/31/2019),other
412281203,,"ANSWER to 21 Amended Complaint, COUNTERCLAIM against Craig Hutchinson, Vicidiem filed by Paul Christensen.(Christensen, Roger) (Entered: 11/07/2019)",pleading
412281204,,"ANSWER to 21 Amended Complaint filed by Fiberwave Technologies.(Christensen, Roger) (Entered: 11/07/2019)",pleading
412281165,425600800,Compensation,other
412281166,425600801,List (witness/exhibit/generic),other
412281167,425600802,Chapter 13 Plan,other
412281168,,MOTION to Extend Time to File Brief filed by Appellant Mahsa Parviz. [Entered: 12/30/2024 03:03 PM],motion
412281169,,"CLERKS NOTICE RESETTING ZOOM HEARING - Case Management Conference reset for 1/21/2025 02:00 PM via Videoconference (Case Management Statement due by 1/14/2025). This proceeding will be held via Zoom webinar.Webinar Access: All counsel, members of the public, and media may access the webinar information at https://www.cand.uscourts.gov/who General Order 58. Persons granted access to court proceedings held by telephone or videoconference are reminded that photographing, recording, and rebroadcasting of court proceedings, including screenshots or other visual copying of a hearing, is absolutely prohibited.Zoom Guidance and Setup: https://www.cand.uscourts.gov/zoom/. (This is a text-only entry generated by the court. There is no document associated with this entry.) (jmd, COURT STAFF) (Filed on 12/12/2024) (Entered: 12/12/2024)",other
